date,depth,mag,place,latitude,longitude,depth_avg_22,depth_avg_15,depth_avg_7,mag_avg_22,mag_avg_15,mag_avg_7,mag_outcome
2024-04-13,40.471,4.7,Philippines,9.562894285714286,124.99906857142858,53.16545454545455,62.38733333333333,50.94114285714285,4.659090909090909,4.706666666666666,4.814285714285715,
2024-04-13,48.79,4.5,Philippines,9.562894285714286,124.99906857142858,52.88881818181817,56.3388,36.828714285714284,4.654545454545455,4.7,4.828571428571429,
2024-04-14,42.997,4.8,Philippines,9.562894285714286,124.99906857142858,54.388681818181816,55.50846666666666,29.630142857142857,4.672727272727273,4.739999999999999,4.857142857142857,
2024-04-12,13.59,0.51,Idaho,44.52108608058608,-115.0942065934066,8.127045454545454,6.588,7.5200000000000005,1.7277272727272726,1.5453333333333334,1.4514285714285715,
2024-04-13,10.39,1.5,Idaho,44.52108608058608,-115.0942065934066,8.161590909090908,6.774,8.501428571428571,1.6777272727272725,1.544,1.477142857142857,
2024-04-14,8.91,0.67,Idaho,44.52108608058608,-115.0942065934066,7.9008636363636375,6.77,9.352857142857143,1.580909090909091,1.4866666666666668,1.4028571428571426,
2024-04-15,7.94,1.57,Idaho,44.52108608058608,-115.0942065934066,7.521818181818182,6.6693333333333324,9.482857142857142,1.4977272727272728,1.4893333333333334,1.4528571428571428,
2024-04-15,5.3,1.65,Idaho,44.52108608058608,-115.0942065934066,7.247272727272727,7.021333333333333,8.932857142857143,1.4986363636363635,1.4526666666666666,1.4557142857142857,
2024-04-15,0.57,1.42,Idaho,44.52108608058608,-115.0942065934066,6.76,7.058000000000001,8.071428571428571,1.495,1.4573333333333334,1.4014285714285715,
2024-04-15,5.05,1.87,Idaho,44.52108608058608,-115.0942065934066,6.440454545454545,7.0520000000000005,7.392857142857144,1.507272727272727,1.464,1.312857142857143,
2024-04-14,6.013,0.4,New Jersey,40.69049322033898,-74.74805593220339,5.994136363636364,6.382133333333333,6.951571428571428,1.6181818181818182,1.5466666666666666,1.6714285714285715,
2024-04-14,6.212,0.9,New Jersey,40.69049322033898,-74.74805593220339,6.060545454545454,6.434733333333333,6.521571428571428,1.5727272727272728,1.5199999999999998,1.4285714285714286,
2024-04-14,6.84,1.5,New Jersey,40.69049322033898,-74.74805593220339,6.087909090909091,6.540066666666666,6.305857142857143,1.5636363636363635,1.5266666666666666,1.442857142857143,
2024-04-15,2.638,0.9,New Jersey,40.69049322033898,-74.74805593220339,5.945590909090909,6.382599999999999,5.591857142857143,1.5363636363636362,1.4866666666666668,1.3,
2024-04-15,7.842,0.9,New Jersey,40.69049322033898,-74.74805593220339,6.056954545454545,6.5344,5.979,1.5,1.44,1.1857142857142857,
2024-04-15,6.168,1.3,New Jersey,40.69049322033898,-74.74805593220339,6.240363636363637,6.415733333333334,5.816142857142857,1.481818181818182,1.4333333333333333,1.1142857142857143,
2024-04-15,4.173,0.9,New Jersey,40.69049322033898,-74.74805593220339,6.079318181818182,6.360600000000001,5.698,1.4454545454545453,1.4066666666666665,0.9714285714285714,
2024-04-15,3.9722,3.3,New Mexico,31.706553797468356,-104.38105316455696,4.778154545454545,4.6054466666666665,4.148557142857142,1.9863636363636366,2.0266666666666664,2.0285714285714285,
2024-04-15,7.4841,2.4,New Mexico,31.706553797468356,-104.38105316455696,4.975072727272727,4.771053333333333,4.5405,1.9909090909090907,2.02,2.1,
2024-04-15,4.056,1.5,New Mexico,31.706553797468356,-104.38105316455696,4.85399090909091,4.575186666666666,4.058085714285714,1.9772727272727273,1.9333333333333333,1.9714285714285715,
2024-04-15,7.7917,1.6,New Mexico,31.706553797468356,-104.38105316455696,4.92099090909091,4.6520866666666665,4.7236714285714285,1.9681818181818185,1.9,1.9428571428571428,
2024-04-15,5.8435,2.5,New Mexico,31.706553797468356,-104.38105316455696,4.909336363636363,4.620493333333333,5.148485714285714,1.9772727272727273,1.9533333333333331,2.0571428571428574,
2024-04-15,6.0999,2.1,New Mexico,31.706553797468356,-104.38105316455696,5.0285590909090905,4.759273333333334,5.551442857142857,1.9909090909090912,1.9866666666666668,2.142857142857143,
2024-04-15,5.9973,1.5,New Mexico,31.706553797468356,-104.38105316455696,5.128445454545455,4.901120000000001,5.8921,1.981818181818182,1.9533333333333334,2.1285714285714286,
2024-04-14,2.29,1.62,Montana,45.864430963665086,-112.09435592417064,6.007272727272727,7.132666666666667,9.845714285714283,1.223181818181818,1.178,1.02,
2024-04-14,5.21,0.4,Montana,45.864430963665086,-112.09435592417064,6.060454545454546,7.613333333333333,8.721428571428572,1.1736363636363636,1.1066666666666667,0.9242857142857144,
2024-04-14,9.64,0.78,Montana,45.864430963665086,-112.09435592417064,5.986363636363635,8.149333333333333,8.178571428571429,1.134090909090909,1.0746666666666664,0.9514285714285714,
2024-04-15,13.36,1.35,Montana,45.864430963665086,-112.09435592417064,6.34,8.707333333333334,8.725714285714286,1.0995454545454544,1.0979999999999999,1.0457142857142858,
2024-04-15,2.04,0.63,Montana,45.864430963665086,-112.09435592417064,6.3486363636363645,8.528666666666668,7.2371428571428575,1.122272727272727,1.1113333333333333,0.97,
2024-04-15,17.53,0.24,Montana,45.864430963665086,-112.09435592417064,6.8531818181818185,9.830666666666668,9.021428571428572,1.0745454545454545,1.0253333333333332,0.9057142857142857,
2024-04-15,9.65,0.95,Montana,45.864430963665086,-112.09435592417064,7.382727272727272,10.226666666666667,8.531428571428572,1.0536363636363637,1.0033333333333334,0.852857142857143,
2024-04-15,5.25,1.19,CA,37.20329577883258,-120.80908341869788,4.624545454545454,3.9753333333333334,3.7699999999999996,1.0654545454545454,0.9106666666666666,0.9199999999999999,
2024-04-15,1.96,0.76,CA,37.20329577883258,-120.80908341869788,4.382727272727273,3.991333333333333,3.678571428571428,1.0218181818181817,0.9253333333333333,0.9185714285714285,
2024-04-15,5.27,1.18,CA,37.20329577883258,-120.80908341869788,4.0236363636363635,3.8073333333333332,3.255714285714285,1.009090909090909,0.9246666666666667,0.9685714285714286,
2024-04-15,12.47,1.84,CA,37.20329577883258,-120.80908341869788,4.476818181818182,4.673333333333333,4.83142857142857,1.020909090909091,0.9773333333333334,1.0771428571428572,
2024-04-15,12.06,1.1,CA,37.20329577883258,-120.80908341869788,4.923181818181818,5.331333333333333,6.1085714285714285,1.0040909090909091,0.9773333333333334,1.1114285714285714,
2024-04-15,12.24,1.14,CA,37.20329577883258,-120.80908341869788,5.292272727272727,6.016000000000001,7.484285714285714,0.9849999999999999,0.9686666666666668,1.102857142857143,
2024-04-15,-0.47,0.77,CA,37.20329577883258,-120.80908341869788,4.718181818181818,5.172,6.968571428571428,0.9731818181818181,0.9973333333333333,1.14,
